snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,6.873279999999795,7.039874800000689,0.16659480000089388
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,7.039877299999716,7.189880699999776,0.15000340000005963
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,7.189878200000749,7.539931600000273,0.3500533999995241
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,7.5399340999993,9.323681699999725,1.7837476000004244
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,9.323677500000485,9.340059399999518,0.016381899999032612
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,9.340062100000068,9.35668479999913,0.016622699999061297
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,9.356682899999214,9.99007680000068,0.6333939000014652
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,9.990079299999707,10.306695999999647,0.31661669999994047
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,10.30669399999897,10.323648600000524,0.016954600001554354
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,10.32365260000006,10.606514799999786,0.2828621999997267
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,10.606512700000167,10.623394899999766,0.016882199999599834
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,10.623396900000444,10.640083300000697,0.016686400000253343
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,10.64008130000002,10.87343030000011,0.2333490000000893
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,10.873432299998967,10.956813700000566,0.0833814000015991
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,10.95681169999989,10.974335099999735,0.017523399999845424
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,10.974339000000327,10.990128400000685,0.015789400000358
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,1,AttenGet,10.9901260000006,11.80673890000071,0.8166129000001092
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,1,AttenGet,11.806740800000625,12.006698600000163,0.1999577999995381
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,2,Hab,0,0.2558506999994279,0.2558506999994279
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,2,Hab,0.25584879999951227,0.2726258000002417,0.01677700000072946
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,2,Hab,0.2726282000003266,0.2891713000008167,0.016543100000490085
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,2,Hab,0.28916920000119717,0.5391827000003104,0.25001349999911326
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,2,Hab,0.53918479999993,0.6558463000001211,0.11666150000019115
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,2,Hab,0.655844299999444,1.0059387000001152,0.35009440000067116
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,3,Hab,0,0.861051399999269,0.861051399999269
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,0,3,Hab,0.8610554999995657,0.9612913999990269,0.10023589999946125
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,3,Hab,0.9612874999984342,1.0108431999997265,0.04955570000129228
3,221,17,1,"{'Hab': ['DenE', 'DenF', 'DenG', 'DenG', 'DenA', 'DenD', 'DenA', 'DenE', 'DenD', 'DenD', 'DenA', 'DenF', 'DenG', 'DenB', 'DenH', 'DenE', 'DenH', 'DenF', 'DenH', 'DenB', 'DenC', 'DenC', 'DenB', 'DenC'], 'ISI': ['yellowlightshort.mov'], 'AttenGet': ['AttenGet.mov'], 'Same': ['DenB', 'DenF', 'DenE', 'DenC', 'DenD', 'DenH', 'DenA', 'DenG'], 'Switch': ['RetB', 'RetF', 'RetE', 'RetC', 'RetD', 'RetH', 'RetA', 'RetG']}",1,1,4,Hab,0,0.8607942999988154,0.8607942999988154
