allophones,confidence,description,domainelement_pk,frequency,id,jsondata,marginal,markup_description,name,pk,valueset_pk
,,,,,96065,{},False,,ʈ͈ Burarra (ER 2629),96064,96064
,,,,,96181,{},False,,ʈ͈ Murrinh-patha (ER 2634),96180,96180
,,,,,96275,{},False,,ʈ͈ Marringarr (ER 2638),96274,96274
,,,,,96330,{},False,,ʈ͈ Marti Ke (ER 2640),96329,96329
,,,,,96363,{},False,,ʈ͈ Emmi (ER 2641),96362,96362
,,,,,96414,{},False,,ʈ͈ Limilngan (ER 2643),96413,96413
,,,,,96616,{},False,,ʈ͈ Dalabon (ER 2652),96615,96615
,,,,,96670,{},False,,ʈ͈ Ngalakgan (ER 2654),96669,96669
,,,,,96704,{},False,,ʈ͈ Ngandi (ER 2655),96703,96703
,,,,,96732,{},False,,ʈ͈ Gun-Dedjnjenghmi (ER 2656),96731,96731
,,,,,96759,{},False,,ʈ͈ Gun-Djeihmi (ER 2657),96758,96758
,,,,,96787,{},False,,ʈ͈ Kune (ER 2658),96786,96786
,,,,,96814,{},False,,ʈ͈ Kuninjku (ER 2659),96813,96813
,,,,,96841,{},False,,ʈ͈ Kunwinjku (ER 2660),96840,96840
,,,,,96868,{},False,,ʈ͈ Mayali (ER 2661),96867,96867
,,,,,96895,{},False,,ʈ͈ Jawoyn (ER 2662),96894,96894
,,,,,96923,{},False,,ʈ͈ Rembarrnga (ER 2663),96922,96922
,,,,,97249,{},False,,ʈ͈ Gurr-Goni (ER 2677),97248,97248
,,,,,97275,{},False,,ʈ͈ Nakara (ER 2678),97274,97274
,,,,,97344,{},False,,ʈ͈ Alawa (ER 2681),97343,97343
,,,,,97642,{},False,,ʈ͈ Jukun (ER 2695),97641,97641
,,,,,97670,{},False,,ʈ͈ Yawuru (ER 2696),97669,97669
,,,,,98957,{},False,,ʈ͈ Tharrkari (ER 2745),98956,98956
,,,,,99039,{},False,,ʈ͈ Mithaka (ER 2748),99038,99038
,,,,,99194,{},False,,ʈ͈ Yandruwandha (ER 2754),99193,99193
,,,,,99223,{},False,,ʈ͈ Nhirrpi (ER 2755),99222,99222
,,,,,99253,{},False,,ʈ͈ Yawarrawarrka (ER 2756),99252,99252
,,,,,99328,{},False,,ʈ͈ Kungardutji (ER 2759),99327,99327
,,,,,99358,{},False,,ʈ͈ Wangkumara (ER 2760),99357,99357
,,,,,99608,{},False,,ʈ͈ Nhanda (ER 2770),99607,99607
,,,,,100578,{},False,,ʈ͈ Gunya (ER 2816),100577,100577
,,,,,100609,{},False,,ʈ͈ Margany (ER 2817),100608,100608
,,,,,101588,{},False,,ʈ͈ Warlmanpa (ER 2860),101587,101587
,,,,,103693,{},False,,ʈ͈ Bularnu (ER 2946),103692,103692
,,,,,103749,{},False,,ʈ͈ Warluwarra (ER 2948),103748,103748
,,,,,103829,{},False,,ʈ͈ Warumungu (ER 2951),103828,103828
,,,,,104337,{},False,,ʈ͈ Gupapuyngu (ER 2972),104336,104336
,,,,,104394,{},False,,ʈ͈ Djambarrpuyngu (ER 2974),104393,104393
,,,,,104425,{},False,,ʈ͈ Gumatj (ER 2975),104424,104424
,,,,,104451,{},False,,ʈ͈ Djinang (ER 2976),104450,104450
,,,,,104476,{},False,,ʈ͈ Djinba (ER 2977),104475,104475
,,,,,104506,{},False,,ʈ͈ Nhangu (ER 2978),104505,104505
,,,,,104537,{},False,,ʈ͈ Ritharrngu (ER 2979),104536,104536
,,,,,105120,{},False,,ʈ͈ Wagiman (ER 3006),105119,105119
