allophones,confidence,description,domainelement_pk,frequency,id,jsondata,marginal,markup_description,name,pk,valueset_pk
,,,,,81806,{},False,,ʈʰ Maithili (Madhubani) (EA 2302),81806,81806
,,,,,81975,{},False,,ʈʰ Balti (Kharkoo) (EA 2306),81975,81975
,,,,,82027,{},False,,ʈʰ Solu Sherpa (Hile) (EA 2307),82027,82027
,,,,,82315,{},False,,ʈʰ Humla Bhotia (EA 2313),82315,82315
,,,,,82393,{},False,,ʈʰ Dhivehi (Malé) (EA 2315),82393,82393
,,,,,82627,{},False,,ʈʰ Yousafzai Pashto (Peshāwar) (EA 2321),82627,82627
,,,,,82658,{},False,,ʈʰ Wazirwola (North Wazīrī) (EA 2322),82658,82658
,,,,,82964,{},False,,ʈʰ Brag-g.yab Tibetan (EA 2328),82964,82964
,,,,,83125,{},False,,ʈʰ Northwestern Pashto (EA 2332),83125,83125
,,,,,83543,{},False,,ʈʰ Nepali (EA 2342),83543,83543
,,,,,83631,{},False,,ʈʰ Gurung (Western) (EA 2344),83631,83631
,,,,,84253,{},False,,ʈʰ Bhojpuri (EA 2357),84253,84253
,,,,,84549,{},False,,ʈʰ Ladakhi (Leh) (EA 2366),84549,84549
,,,,,84666,{},False,,ʈʰ Spiti Tibetan (EA 2369),84666,84666
,,,,,85084,{},False,,ʈʰ Lhasa Tibetan (EA 2380),85084,85084
,,,,,85201,{},False,,ʈʰ Darma (EA 2383),85201,85201
,,,,,85353,{},False,,ʈʰ Telugu (Standard) (EA 2387),85353,85353
,,,,,85389,{},False,,ʈʰ Dolakha Newar (EA 2388),85389,85389
,,,,,85531,{},False,,ʈʰ Yolmo (EA 2391),85531,85531
,,,,,85637,{},False,,ʈʰ Kyirong Tibetan (EA 2393),85637,85637
,,,,,85697,{},False,,ʈʰ Dzongkha (EA 2394),85697,85697
,,,,,86098,{},False,,ʈʰ Varli (Dogri) (EA 2404),86098,86098
,,,,,86408,{},False,,ʈʰ Drokpa Tibetan (Zhongba) (EA 2411),86408,86408
,,,,,86558,{},False,,ʈʰ Denjongka (EA 2415),86558,86558
,,,,,86820,{},False,,ʈʰ Dingri Tibetan (EA 2421),86820,86820
,,,,,87181,{},False,,ʈʰ Wazirwola (South Wazīrī) (EA 2431),87181,87181
,,,,,87420,{},False,,ʈʰ Sindhi (Vicholi) (EA 2437),87420,87420
,,,,,87500,{},False,,ʈʰ Kurtoep (EA 2439),87500,87500
,,,,,87969,{},False,,ʈʰ Tamang (Eastern) (EA 2451),87969,87969
,,,,,88029,{},False,,ʈʰ Gujarati (Standard) (EA 2452),88029,88029
,,,,,88098,{},False,,ʈʰ Magahi (EA 2454),88098,88098
,,,,,88609,{},False,,ʈʰ Urdu (EA 2466),88609,88609
,,,,,89261,{},False,,ʈʰ Panjabi (Eastern) (EA 2479),89260,89260
,,,,,89760,{},False,,ʈʰ Nangchenpa Tibetan (EA 2489),89759,89759
,,,,,90053,{},False,,ʈʰ Oriya (EA 2495),90052,90052
,,,,,90186,{},False,,ʈʰ Eastern Hill Balochi (EA 2498),90185,90185
,,,,,90435,{},False,,ʈʰ South Mustang Tibetan (Jharkhot) (EA 2504),90434,90434
,,,,,90596,{},False,,ʈʰ Sindhi (Jacobabad) (EA 2508),90595,90595
,,,,,90727,{},False,,ʈʰ Kharia (Dudh) (EA 2511),90726,90726
,,,,,91105,{},False,,ʈʰ Soghpo Tibetan (EA 2519),91104,91104
,,,,,91256,{},False,,ʈʰ Solu Sherpa (Lukla) (EA 2522),91255,91255
,,,,,91543,{},False,,ʈʰ Walungge (EA 2527),91542,91542
,,,,,91586,{},False,,ʈʰ Korku (EA 2528),91585,91585
,,,,,92199,{},False,,ʈʰ Hindi (EA 2542),92198,92198
,,,,,92292,{},False,,ʈʰ Tamang (Dhankuta) (EA 2544),92291,92291
,,,,,93012,{},False,,ʈʰ Malayalam (EA 2559),93011,93011
,,,,,93057,{},False,,ʈʰ Ahi (EA 2560),93056,93056
,,,,,93108,{},False,,ʈʰ Burushaski (Werchikwar) (EA 2561),93107,93107
,,,,,93819,{},False,,ʈʰ Burushaski (Nagar) (EA 2577),93818,93818
,,,,,94231,{},False,,ʈʰ Southwestern Pashto (Kandahar) (EA 2586),94230,94230
,,,,,94291,{},False,,ʈʰ Sangdam Tibetan (EA 2587),94290,94290
,,,,,94362,{},False,,ʈʰ Waneci (EA 2589),94361,94361
,,,,,94874,{},False,,ʈʰ Kham Tibetan (EA 2600),94873,94873
,,,,,95459,{},False,,ʈʰ Burushaski (Hunza) (EA 2613),95458,95458
,,,,,95624,{},False,,ʈʰ Nar-Phu (Nar) (EA 2617),95623,95623
,,,,,95729,{},False,,ʈʰ Manange (EA 2620),95728,95728
