allophones,confidence,description,domainelement_pk,frequency,id,jsondata,marginal,markup_description,name,pk,valueset_pk
,,,,,19218,{},False,,ʈ TULU (UPSID 566),19218,19218
,,,,,19296,{},False,,ʈ TELUGU (UPSID 568),19296,19296
,,,,,19534,{},False,,ʈ TIWI (UPSID 577),19534,19534
,,,,,20228,{},False,,ʈ NGARINJIN (UPSID 601),20228,20228
,,,,,20263,{},False,,ʈ MUNDARI (UPSID 602),20263,20263
ʈ,,,,,30225,{},False,,ʈ Dhangar (PH 868),30225,30225
ʈ,,,,,31515,{},False,,ʈ Kharia (PH 909),31515,31515
ʈ,,,,,31936,{},False,,ʈ Kuvi (PH 920),31936,31936
ʈ,,,,,32019,{},False,,ʈ Ladakhi (PH 922),32019,32019
ʈ,,,,,32520,{},False,,ʈ Manange (PH 935),32520,32520
ʈ,,,,,33113,{},False,,ʈ Yuma (PH 952),33113,33113
ʈ,,,,,33377,{},False,,ʈ Ngalakan (PH 960),33377,33377
ʈ,,,,,34357,{},False,,ʈ Marwari (PH 991),34357,34357
ʈ,,,,,35044,{},False,,ʈ Saraiki (PH 1011),35044,35044
ʈ ʈʰ,,,,,35881,{},False,,ʈ Palula (Phalura) (PH 1036),35881,35881
ʈ ɖ ɽ,,,,,36629,{},False,,ʈ Tamil (PH 1058),36629,36629
ʈ,,,,,36923,{},False,,ʈ Tibetan (PH 1067),36923,36923
ʈ,,,,,37011,{},False,,ʈ Tolowa; Tolowa-Chetco (PH 1069),37011,37011
ʈ d,,,,,37454,{},False,,ʈ Chimariko (PH 1082),37454,37454
ʈ,,,,,37604,{},False,,ʈ Lake Miwok; Miwok (Lake) (PH 1087),37604,37604
ʈ,,,,,37670,{},False,,ʈ Juang (PH 1089),37670,37670
ʈ,,,,,38507,{},False,,ʈ Gojri; Gujari; Gujar (PH 1112),38507,38507
ʈ,,,,,39761,{},False,,ʈ Sindhi (PH 1148),39761,39761
ʈ ɖ ʈʰ,,,,,40244,{},False,,ʈ Alyawarra (PH 1163),40244,40244
ʈ,,,,,41100,{},False,,ʈ Betta Kurumba (PH 1190),41100,41100
ʈ,,,,,41148,{},False,,ʈ Bilinara (PH 1192),41148,41148
ʈ,,,,,42100,{},False,,ʈ Torwali (PH 1219),42100,42100
ʈ,,,,,42142,{},True,,ʈ Thulung; Thulung Rai (PH 1220),42142,42142
ʈ,,,,,42180,{},False,,ʈ Tshangla (PH 1221),42180,42180
ʈ,,,,,42373,{},False,,ʈ Kinnauri; Kanauri (PH 1226),42373,42373
ʈ,,,,,42424,{},False,,ʈ Mewati (PH 1227),42424,42424
ʈ,,,,,42710,{},False,,ʈ Arrarnte (PH 1235),42710,42710
ʈ,,,,,43308,{},False,,ʈ aja (GM 1250),43308,43308
ʈ,,,,,45879,{},False,,ʈ Lulubo (GM 1314),45879,45879
ʈ,,,,,48667,{},False,,ʈ Tira (GM 1375),48667,48667
ʈ ʈː,,,,,49013,{},False,,ʈ Koalib (GM 1380),49013,49013
ʈ,,,,,50628,{},False,,ʈ Tulishi (GM 1416),50628,50628
ʈ,,,,,50687,{},False,,ʈ Keiga (GM 1417),50687,50687
ʈ ɖ,,,,,50747,{},False,,ʈ Krongo (GM 1418),50747,50747
ʈ,,,,,50817,{},False,,ʈ Kanga (Kanga) (GM 1419),50817,50817
ʈ,,,,,50892,{},False,,ʈ Kanga (Kufa) (GM 1420),50892,50892
ʈ,,,,,50960,{},False,,ʈ Kadugli (Kadugli) (GM 1421),50960,50960
ʈ,,,,,51021,{},False,,ʈ Kadugli (Miri) (GM 1422),51021,51021
ʈ,,,,,51084,{},False,,ʈ Kadugli (Katcha) (GM 1423),51084,51084
ʈ ɽ ɖ,,,,,51238,{},False,,ʈ These (GM 1426),51238,51238
ʈ,,,,,51419,{},False,,ʈ Didinga (GM 1431),51419,51419
ʈ,,,,,52989,{},False,,ʈ Bagirmi (GM 1469),52989,52989
ʈ,,,,,53981,{},False,,ʈ Bijogo (GM 1494),53981,53981
ʈ,,,,,54182,{},False,,ʈ Cwaya (GM 1499),54182,54182
ʈ,,,,,55391,{},False,,ʈ Shindazidja (GM 1531),55391,55391
ʈ,,,,,56221,{},False,,"ʈ Comorian, Ndzwani (GM 1547)",56221,56221
ʈ,,,,,60082,{},False,,ʈ Balese (GM 1636),60082,60082
ʈ,,,,,61494,{},False,,ʈ Javanese (GM 1675),61494,61494
ʈ,,,,,61894,{},False,,ʈ Madurese (GM 1691),61894,61894
ʈ,,,,,62133,{},False,,ʈ Tengger (GM 1700),62133,62133
,,,,,62174,{},,,ʈ Abujmaria (RA 1701),62174,62174
,,,,,62207,{},,,ʈ Andamanese (RA 1702),62207,62207
,,,,,62416,{},,,ʈ Awadhi (RA 1707),62416,62416
,,,,,62451,{},,,ʈ Badaga (RA 1708),62451,62451
,,,,,62540,{},,,ʈ Banjara (RA 1710),62540,62540
,,,,,62587,{},,,ʈ Bengali (RA 1711),62587,62587
,,,,,62647,{},,,ʈ Bhili (RA 1712),62647,62647
,,,,,62698,{},,,ʈ Bhumij (RA 1713),62698,62698
,,,,,62788,{},,,ʈ Brokskat (RA 1715),62788,62788
,,,,,62845,{},,,ʈ Bundeli (RA 1716),62845,62845
,,,,,62888,{},,,ʈ Chandangs and Byangs (RA 1717),62888,62888
,,,,,62970,{},,,ʈ Darmiya (RA 1719),62970,62970
,,,,,63007,{},,,ʈ Didayi (RA 1720),63007,63007
,,,,,63056,{},,,ʈ Gade-Lohar (RA 1721),63056,63056
,,,,,63161,{},,,ʈ Gojri (RA 1724),63161,63161
,,,,,63221,{},,,ʈ Gujarati (RA 1725),63221,63221
,,,,,63261,{},,,ʈ Gutob (RA 1726),63261,63261
,,,,,63362,{},,,ʈ Hindi (RA 1728),63362,63362
,,,,,63405,{},,,ʈ Ho (RA 1729),63405,63405
,,,,,63455,{},,,ʈ Irula (RA 1730),63455,63455
,,,,,63510,{},,,ʈ Jaunsari (RA 1731),63510,63510
,,,,,63548,{},,,ʈ Juang (RA 1732),63548,63548
,,,,,63588,{},,,ʈ Kangri (RA 1733),63588,63588
,,,,,63634,{},,,ʈ Kannada (RA 1734),63634,63634
,,,,,63676,{},,,ʈ Kanigke:rgotti (RA 1735),63676,63676
,,,,,63750,{},,,ʈ Kasaba (RA 1737),63750,63750
,,,,,63803,{},,,ʈ Kashmiri (RA 1738),63803,63803
,,,,,63839,{},,,ʈ Kattunaika (RA 1739),63839,63839
,,,,,63880,{},,,ʈ Kharia (RA 1740),63880,63880
,,,,,64025,{},,,ʈ Kod̩agu (RA 1743),64025,64025
,,,,,64062,{},,,ʈ Kolami (RA 1744),64062,64062
,,,,,64101,{},,,ʈ Kon̩d̩a or Kubi (RA 1745),64101,64101
,,,,,64134,{},,,ʈ Kon̩ekar Gadaba (RA 1746),64134,64134
,,,,,64181,{},,,ʈ Konkani (RA 1747),64181,64181
,,,,,64216,{},,,ʈ Koraga (RA 1748),64216,64216
,,,,,64292,{},,,ʈ Kota (RA 1750),64292,64292
,,,,,64325,{},,,ʈ Koya (RA 1751),64325,64325
,,,,,64360,{},,,ʈ Kui (RA 1752),64360,64360
,,,,,64404,{},,,ʈ Kumauni (RA 1753),64404,64404
,,,,,64455,{},,,ʈ Kurux (RA 1754),64455,64455
,,,,,64505,{},,,ʈ Kuvi (RA 1755),64505,64505
,,,,,64550,{},,,ʈ Ladakhi (RA 1756),64550,64550
,,,,,64599,{},,,ʈ Lamani (RA 1757),64599,64599
,,,,,64636,{},,,ʈ Lepca (RA 1758),64636,64636
,,,,,64769,{},,,ʈ Maithili (RA 1761),64769,64769
,,,,,64811,{},,,ʈ Malayalam (RA 1762),64811,64811
,,,,,64845,{},,,ʈ Malto (RA 1763),64845,64845
,,,,,64883,{},,,ʈ Manipuri (RA 1764),64883,64883
,,,,,64967,{},,,ʈ Marathi (RA 1766),64967,64967
,,,,,65145,{},,,ʈ Mundari (RA 1770),65145,65145
,,,,,65189,{},,,ʈ Naiki (RA 1771),65189,65189
,,,,,65239,{},,,ʈ Nepali (RA 1772),65239,65239
,,,,,65276,{},,,ʈ Nicobarese (RA 1773),65276,65276
,,,,,65309,{},,,ʈ Ollari (RA 1774),65309,65309
,,,,,65351,{},,,ʈ Oriya (RA 1775),65351,65351
,,,,,65414,{},,,ʈ Parji (RA 1777),65414,65414
,,,,,65457,{},,,ʈ Pat̩t̩an̩i (RA 1778),65457,65457
,,,,,65489,{},,,ʈ Pengo (RA 1779),65489,65489
,,,,,65539,{},,,ʈ Punjabi (RA 1780),65539,65539
,,,,,65580,{},,,ʈ Remo (RA 1781),65580,65580
,,,,,65628,{},,,ʈ Sanskrit (RA 1782),65628,65628
,,,,,65673,{},,,ʈ Santali (RA 1783),65673,65673
,,,,,65766,{},,,ʈ Shina (RA 1785),65766,65766
,,,,,65828,{},,,ʈ Sindhi (RA 1786),65828,65828
,,,,,65906,{},,,ʈ Tamil (RA 1788),65906,65906
,,,,,66025,{},,,ʈ Telugu (RA 1791),66025,66025
,,,,,66103,{},,,ʈ Toda (RA 1793),66103,66103
,,,,,66182,{},,,ʈ Tulu (RA 1795),66182,66182
,,,,,66223,{},,,ʈ Urali (RA 1796),66223,66223
,,,,,66278,{},,,ʈ Urdu (RA 1797),66278,66278
,,,,,66318,{},,,ʈ Vaagri Boli (RA 1798),66318,66318
,,,,,66358,{},,,ʈ Yerava (RA 1799),66358,66358
,,,,,66396,{},,,ʈ Yerukala (RA 1800),66396,66396
,,,,,67706,{},,,ʈ Jaqaru (SAPHON 1852),67706,67706
,,,,,70857,{},,,ʈ Tapayuna (SAPHON 1974),70857,70857
ʈ ʈʷ ʲʈ ɖ,,,,,75583,{},False,,"ʈ Arrernte, Central (UZ 2158)",75583,75583
ʈ ʈ̚,,,,,77046,{},False,,ʈ Hindi (UZ 2190),77046,77046
ʈ,,,,,77723,{},False,,ʈ Nepali (UZ 2204),77723,77723
ʈ ɖ,,,,,78577,{},False,,ʈ Southeastern Pashayi (UZ 2227),78577,78577
,,,,,80003,{},False,,ʈ Juang (EA 2258),80003,80003
,,,,,80295,{},False,,ʈ gLo Tibetan (EA 2263),80295,80295
,,,,,80337,{},False,,ʈ Tod Tibetan (EA 2264),80337,80337
,,,,,80542,{},False,,ʈ Ishkashimi (EA 2270),80542,80542
,,,,,80845,{},False,,ʈ Kannada (Standard) (EA 2277),80845,80845
,,,,,80959,{},False,,ʈ Tshangla (EA 2280),80959,80959
,,,,,81354,{},False,,ʈ Brahui (Jahlawān) (EA 2290),81354,81354
,,,,,81442,{},False,,ʈ Kuvi (EA 2293),81442,81442
,,,,,81474,{},False,,ʈ Thakali (EA 2294),81474,81474
,,,,,81501,{},False,,ʈ Mundari (EA 2295),81501,81501
,,,,,81805,{},False,,ʈ Maithili (Madhubani) (EA 2302),81805,81805
,,,,,81935,{},False,,ʈ Remo (Hills variety) (EA 2305),81935,81935
,,,,,81974,{},False,,ʈ Balti (Kharkoo) (EA 2306),81974,81974
,,,,,82026,{},False,,ʈ Solu Sherpa (Hile) (EA 2307),82026,82026
,,,,,82314,{},False,,ʈ Humla Bhotia (EA 2313),82314,82314
,,,,,82963,{},False,,ʈ Brag-g.yab Tibetan (EA 2328),82963,82963
,,,,,83430,{},False,,ʈ Malto (EA 2339),83430,83430
,,,,,83542,{},False,,ʈ Nepali (EA 2342),83542,83542
,,,,,83630,{},False,,ʈ Gurung (Western) (EA 2344),83630,83630
,,,,,83675,{},False,,ʈ Western Balochi (Lāšārī) (EA 2345),83675,83675
,,,,,83835,{},False,,ʈ Western Balochi (Southern Raxšānī) (EA 2348),83835,83835
,,,,,84124,{},False,,ʈ Betta Kurumba (EA 2354),84124,84124
,,,,,84252,{},False,,ʈ Bhojpuri (EA 2357),84252,84252
,,,,,84332,{},False,,ʈ Ho (Mayurbhanj) (EA 2359),84332,84332
,,,,,84548,{},False,,ʈ Ladakhi (Leh) (EA 2366),84548,84548
,,,,,84665,{},False,,ʈ Spiti Tibetan (EA 2369),84665,84665
,,,,,84937,{},False,,ʈ Brahui (Sarāwān) (EA 2377),84937,84937
,,,,,85083,{},False,,ʈ Lhasa Tibetan (EA 2380),85083,85083
,,,,,85200,{},False,,ʈ Darma (EA 2383),85200,85200
,,,,,85352,{},False,,ʈ Telugu (Standard) (EA 2387),85352,85352
,,,,,85388,{},False,,ʈ Dolakha Newar (EA 2388),85388,85388
,,,,,85530,{},False,,ʈ Yolmo (EA 2391),85530,85530
,,,,,85636,{},False,,ʈ Kyirong Tibetan (EA 2393),85636,85636
,,,,,85696,{},False,,ʈ Dzongkha (EA 2394),85696,85696
,,,,,86097,{},False,,ʈ Varli (Dogri) (EA 2404),86097,86097
,,,,,86407,{},False,,ʈ Drokpa Tibetan (Zhongba) (EA 2411),86407,86407
,,,,,86557,{},False,,ʈ Denjongka (EA 2415),86557,86557
,,,,,86819,{},False,,ʈ Dingri Tibetan (EA 2421),86819,86819
,,,,,87327,{},False,,ʈ Gtaʔ (EA 2435),87327,87327
,,,,,87419,{},False,,ʈ Sindhi (Vicholi) (EA 2437),87419,87419
,,,,,87499,{},False,,ʈ Kurtoep (EA 2439),87499,87499
,,,,,87591,{},False,,ʈ Norwegian (Standard Østnorsk) (EA 2441),87591,87591
,,,,,87757,{},False,,ʈ Kolami (Wardha) (EA 2445),87757,87757
,,,,,87968,{},False,,ʈ Tamang (Eastern) (EA 2451),87968,87968
,,,,,88028,{},False,,ʈ Gujarati (Standard) (EA 2452),88028,88028
,,,,,88097,{},False,,ʈ Magahi (EA 2454),88097,88097
,,,,,88608,{},False,,ʈ Urdu (EA 2466),88608,88608
,,,,,89260,{},False,,ʈ Panjabi (Eastern) (EA 2479),89259,89259
,,,,,89333,{},False,,ʈ Konda (EA 2481),89332,89332
,,,,,89759,{},False,,ʈ Nangchenpa Tibetan (EA 2489),89758,89758
,,,,,90052,{},False,,ʈ Oriya (EA 2495),90051,90051
,,,,,90434,{},False,,ʈ South Mustang Tibetan (Jharkhot) (EA 2504),90433,90433
,,,,,90595,{},False,,ʈ Sindhi (Jacobabad) (EA 2508),90594,90594
,,,,,90726,{},False,,ʈ Kharia (Dudh) (EA 2511),90725,90725
,,,,,90859,{},False,,ʈ Wakhi (EA 2514),90858,90858
,,,,,91104,{},False,,ʈ Soghpo Tibetan (EA 2519),91103,91103
,,,,,91255,{},False,,ʈ Solu Sherpa (Lukla) (EA 2522),91254,91254
,,,,,91542,{},False,,ʈ Walungge (EA 2527),91541,91541
,,,,,91585,{},False,,ʈ Korku (EA 2528),91584,91584
,,,,,91951,{},False,,ʈ Muria Gondi (EA 2538),91950,91950
,,,,,92198,{},False,,ʈ Hindi (EA 2542),92197,92197
,,,,,92239,{},False,,ʈ Gadaba (EA 2543),92238,92238
,,,,,92291,{},False,,ʈ Tamang (Dhankuta) (EA 2544),92290,92290
,,,,,92323,{},False,,ʈ Southern Balochi (EA 2545),92322,92322
,,,,,92417,{},False,,ʈ Tulu (EA 2547),92416,92416
,,,,,92603,{},False,,ʈ Santali (EA 2550),92602,92602
,,,,,93011,{},False,,ʈ Malayalam (EA 2559),93010,93010
,,,,,93056,{},False,,ʈ Ahi (EA 2560),93055,93055
,,,,,93107,{},False,,ʈ Burushaski (Werchikwar) (EA 2561),93106,93106
,,,,,93818,{},False,,ʈ Burushaski (Nagar) (EA 2577),93817,93817
,,,,,94290,{},False,,ʈ Sangdam Tibetan (EA 2587),94289,94289
,,,,,94873,{},False,,ʈ Kham Tibetan (EA 2600),94872,94872
,,,,,95373,{},False,,ʈ Tamil (EA 2611),95372,95372
,,,,,95458,{},False,,ʈ Burushaski (Hunza) (EA 2613),95457,95457
,,,,,95623,{},False,,ʈ Nar-Phu (Nar) (EA 2617),95622,95622
,,,,,95656,{},False,,ʈ Western Balochi (Afghani Raxšānī) (EA 2618),95655,95655
,,,,,95728,{},False,,ʈ Manange (EA 2620),95727,95727
,,,,,95797,{},False,,ʈ Western Balochi (Sarāwānī) (EA 2622),95796,95796
,,,,,96091,{},False,,ʈ Bunuba (ER 2630),96090,96090
,,,,,96114,{},False,,ʈ Gooniyandi (ER 2631),96113,96113
,,,,,96135,{},False,,ʈ Matngele (ER 2632),96134,96134
,,,,,96228,{},False,,ʈ Patjtjamalh (ER 2636),96227,96227
,,,,,96248,{},False,,ʈ Marramaninyshi (ER 2637),96247,96247
,,,,,96390,{},False,,ʈ Larrakia (ER 2642),96389,96389
,,,,,96440,{},False,,ʈ Umbugarla (ER 2644),96439,96439
,,,,,96517,{},False,,ʈ Erre (ER 2648),96516,96516
,,,,,96540,{},False,,ʈ Mengerrdji (ER 2649),96539,96539
,,,,,96563,{},False,,ʈ Urningangg (ER 2650),96562,96562
,,,,,96591,{},False,,ʈ Anindilyakwa (ER 2651),96590,96590
,,,,,96645,{},False,,ʈ Gaagudju (ER 2653),96644,96644
,,,,,96971,{},False,,ʈ Wubuy (ER 2665),96970,96970
,,,,,96996,{},False,,ʈ Amurdak (ER 2666),96995,96995
,,,,,97021,{},False,,ʈ Marrgu (ER 2667),97020,97020
,,,,,97044,{},False,,ʈ Wurrugu (ER 2668),97043,97043
,,,,,97067,{},False,,ʈ Mawng (ER 2669),97066,97066
,,,,,97090,{},False,,ʈ Garig (ER 2670),97089,97089
,,,,,97114,{},False,,ʈ Ilgar (ER 2671),97113,97113
,,,,,97137,{},False,,ʈ Iwaidja (ER 2672),97136,97136
,,,,,97158,{},False,,ʈ Miriwoong (ER 2673),97157,97157
,,,,,97182,{},False,,ʈ Kija (ER 2674),97181,97181
,,,,,97225,{},False,,ʈ Ndjebbana (ER 2676),97224,97224
,,,,,97300,{},False,,ʈ Marra (ER 2679),97299,97299
,,,,,97320,{},False,,ʈ Warndarrang (ER 2680),97319,97319
,,,,,97367,{},False,,ʈ Mangarrayi (ER 2682),97366,97366
,,,,,97390,{},False,,ʈ Jaminjung (ER 2683),97389,97389
,,,,,97411,{},False,,ʈ Ngaliwurru (ER 2684),97410,97410
,,,,,97449,{},False,,ʈ Ngarnka (ER 2686),97448,97448
,,,,,97469,{},False,,ʈ Jingulu (ER 2687),97468,97468
,,,,,97491,{},False,,ʈ Binbinka (ER 2688),97490,97490
,,,,,97511,{},False,,ʈ Gudanji (ER 2689),97510,97510
,,,,,97533,{},False,,ʈ Wambaya (ER 2690),97532,97532
,,,,,97557,{},False,,ʈ Minkin (ER 2691),97556,97556
,,,,,97577,{},False,,ʈ Ngumbarl (ER 2692),97576,97576
,,,,,97597,{},False,,ʈ Nyikina (ER 2693),97596,97596
,,,,,97617,{},False,,ʈ Warrwa (ER 2694),97616,97616
,,,,,97696,{},False,,ʈ Bardi (ER 2697),97695,97695
,,,,,97719,{},False,,ʈ Nimanburu (ER 2698),97718,97718
,,,,,97740,{},False,,ʈ Jabirr-Jabirr (ER 2699),97739,97739
,,,,,97760,{},False,,ʈ Jawi (ER 2700),97759,97759
,,,,,97780,{},False,,ʈ Nyulnyul (ER 2701),97779,97779
,,,,,97821,{},False,,ʈ Alyawarr (ER 2702),97820,97820
,,,,,97864,{},False,,ʈ Eastern Anmatyerre (ER 2703),97863,97863
,,,,,97908,{},False,,ʈ Western Anmatyerre (ER 2704),97907,97907
,,,,,97952,{},False,,ʈ Antekerrepenhe (ER 2705),97951,97951
,,,,,97996,{},False,,ʈ Central Arrernte (ER 2706),97995,97995
,,,,,98040,{},False,,ʈ Ayerrerenge (ER 2707),98039,98039
,,,,,98083,{},False,,ʈ Eastern Arrernte (ER 2708),98082,98082
,,,,,98127,{},False,,ʈ Lower Southern Aranda (ER 2709),98126,98126
,,,,,98171,{},False,,ʈ Western Arrernte (ER 2710),98170,98170
,,,,,98215,{},False,,ʈ Kaytetye (ER 2711),98214,98214
,,,,,98340,{},False,,ʈ Buwandik (ER 2717),98339,98339
,,,,,98366,{},False,,ʈ Warrnambool (ER 2718),98365,98365
,,,,,98411,{},False,,ʈ Muruwari (ER 2720),98410,98410
,,,,,98751,{},False,,ʈ Guwa (ER 2737),98750,98750
,,,,,98775,{},False,,ʈ Yanda (ER 2738),98774,98774
,,,,,98800,{},False,,ʈ Kalkatungu (ER 2739),98799,98799
,,,,,98825,{},False,,ʈ Yalarnnga (ER 2740),98824,98824
,,,,,98850,{},False,,ʈ Payungu (ER 2741),98849,98849
,,,,,98876,{},False,,ʈ Purduna (ER 2742),98875,98875
,,,,,98902,{},False,,ʈ Thalanyji (ER 2743),98901,98901
,,,,,98928,{},False,,ʈ Jiwarli (ER 2744),98927,98927
,,,,,98985,{},False,,ʈ Thiin (ER 2746),98984,98984
,,,,,99011,{},False,,ʈ Warriyangga (ER 2747),99010,99010
,,,,,99066,{},False,,ʈ Diyari (ER 2749),99065,99065
,,,,,99091,{},False,,ʈ Thirarri (ER 2750),99090,99090
,,,,,99116,{},False,,ʈ Karangura (ER 2751),99115,99115
,,,,,99141,{},False,,ʈ Ngamini (ER 2752),99140,99140
,,,,,99166,{},False,,ʈ Pirlatapa (ER 2753),99165,99165
,,,,,99279,{},False,,ʈ Yarluyandi (ER 2757),99278,99278
,,,,,99300,{},False,,ʈ Punthamara (ER 2758),99299,99299
,,,,,99384,{},False,,ʈ Arabana (ER 2761),99383,99383
,,,,,99408,{},False,,ʈ Wangkangurru (ER 2762),99407,99407
,,,,,99434,{},False,,ʈ Pitta Pitta (ER 2763),99433,99433
,,,,,99460,{},False,,ʈ Wangkayutyuru (ER 2764),99459,99459
,,,,,99484,{},False,,ʈ Kungkari (ER 2765),99483,99483
,,,,,99509,{},False,,ʈ Pirriya (ER 2766),99508,99508
,,,,,99530,{},False,,ʈ Garlali (ER 2767),99529,99529
,,,,,99553,{},False,,ʈ Badimaya (ER 2768),99552,99552
,,,,,99578,{},False,,ʈ Malkana (ER 2769),99577,99577
,,,,,99637,{},False,,ʈ Watjarri (ER 2771),99636,99636
,,,,,99663,{},False,,ʈ Yingkarta (ER 2772),99662,99662
,,,,,99686,{},False,,ʈ Kolakngat (ER 2773),99685,99685
,,,,,99709,{},False,,ʈ Daungwurrung (ER 2774),99708,99708
,,,,,99732,{},False,,ʈ Boonwurrung (ER 2775),99731,99731
,,,,,99755,{},False,,ʈ Wathawurrung (ER 2776),99754,99754
,,,,,99778,{},False,,ʈ Woiwurrung (ER 2777),99777,99777
,,,,,99801,{},False,,ʈ Yari-Yari (ER 2778),99800,99800
,,,,,99822,{},False,,ʈ Ladji-Ladji (ER 2779),99821,99821
,,,,,99843,{},False,,ʈ Madhi-Madhi (ER 2780),99842,99842
,,,,,99863,{},False,,ʈ Wathi Wathi (ER 2781),99862,99862
,,,,,99884,{},False,,ʈ East Djadjawurung (ER 2782),99883,99883
,,,,,99905,{},False,,ʈ Jardwadjali (ER 2783),99904,99904
,,,,,99928,{},False,,ʈ Nari Nari (ER 2784),99927,99927
,,,,,99949,{},False,,ʈ Djabwurung (ER 2785),99948,99948
,,,,,99971,{},False,,ʈ Wemba Wemba (ER 2786),99970,99970
,,,,,99990,{},False,,ʈ Wotjobaluk (ER 2787),99989,99989
,,,,,100014,{},False,,ʈ Bidhawal (ER 2788),100013,100013
,,,,,100037,{},False,,ʈ Muk-Thang (ER 2789),100036,100036
,,,,,100059,{},False,,ʈ Thangguai (ER 2790),100058,100058
,,,,,100081,{},False,,ʈ Nulit (ER 2791),100080,100080
,,,,,100104,{},False,,ʈ Keramin (ER 2792),100103,100103
,,,,,100127,{},False,,ʈ Ngayawang (ER 2793),100126,100126
,,,,,100150,{},False,,ʈ Ngintait (ER 2794),100149,100149
,,,,,100175,{},False,,ʈ Yaraldi (ER 2795),100174,100174
,,,,,100198,{},False,,ʈ Yitha Yitha (ER 2796),100197,100197
,,,,,100218,{},False,,ʈ Bidyara (ER 2797),100217,100217
,,,,,100312,{},False,,ʈ Gangulu (ER 2802),100311,100311
,,,,,100532,{},False,,ʈ Gungabula (ER 2814),100531,100531
,,,,,100550,{},False,,ʈ Gunggari (ER 2815),100549,100549
,,,,,100721,{},False,,ʈ Yandjibara (ER 2823),100720,100720
,,,,,100740,{},False,,ʈ Yiningay (ER 2824),100739,100739
,,,,,100761,{},False,,ʈ Karajarri (ER 2825),100760,100760
